"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"audio-text-response","95","674562","0.0-97.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","8734.52499997802","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","0","","","","","{""Transcription"":""straight and followed through""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","96","676368","0.0-98.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","97","682350","0.0-99.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","5979","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","0","","","","","","1280 x 800","85","","","","","","","","","","","",""
"html-keyboard-response","98","682856","0.0-100.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm-fs_Babble5_CA02_04.wav","","","","","","null","","","","true","6","15","2","","","","","","","",""
"html-keyboard-response","99","683858","0.0-101.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","100","685659","0.0-102.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","101","696178","0.0-103.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","10516.96500001708","","./audio/sim_sm-fs_quiet_CA01_02.wav","","0","","","","","{""Transcription"":""glue this sheet to the dark blue background""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","102","697981","0.0-104.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","103","702047","0.0-105.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","4058","","./audio/sim_sm-fs_quiet_CA01_02.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","104","702550","0.0-106.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm-fs_quiet_CA01_02.wav","","","","","","null","","","","true","","16","2","","","","","","","",""
"html-keyboard-response","105","703552","0.0-107.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","106","705357","0.0-108.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","107","715851","0.0-109.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","10491.899999964517","","./audio/sim_N95_Pink5_CA03_07.wav","","0","","","","","{""Transcription"":""her purse was full of useless ""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","108","717652","0.0-110.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","109","724752","0.0-111.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","7094","","./audio/sim_N95_Pink5_CA03_07.wav","","0","","","","","","1280 x 800","65","","","","","","","","","","","",""
"html-keyboard-response","110","725256","0.0-112.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95_Pink5_CA03_07.wav","","","","","","null","","","","true","","17","2","","","","","","","",""
"html-keyboard-response","111","726258","0.0-113.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","112","728060","0.0-114.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","113","735833","0.0-115.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","7772.0050000352785","","./audio/sim_N95_Pink0_CA03_01.wav","","0","","","","","{""Transcription"":""The small truck""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","114","737638","0.0-116.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","115","741657","0.0-117.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","4011","","./audio/sim_N95_Pink0_CA03_01.wav","","0","","","","","","1280 x 800","99","","","","","","","","","","","",""
"html-keyboard-response","116","742163","0.0-118.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95_Pink0_CA03_01.wav","","","","","","null","","","","true","","18","2","","","","","","","",""
"html-keyboard-response","117","743165","0.0-119.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","118","744966","0.0-120.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","119","759881","0.0-121.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","14913.549999997485","","./audio/sim_nm_Pink0_CA03_03.wav","","0","","","","","{""Transcription"":""tracked some pants and thrown ""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","120","761687","0.0-122.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","121","766058","0.0-123.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","4371","","./audio/sim_nm_Pink0_CA03_03.wav","","0","","","","","","1280 x 800","97","","","","","","","","","","","",""
"html-keyboard-response","122","766560","0.0-124.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm_Pink0_CA03_03.wav","","","","","","null","","","","true","","19","2","","","","","","","",""
"html-keyboard-response","123","767568","0.0-125.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","124","769370","0.0-126.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","125","779234","0.0-127.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","9862.500000046566","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","{""Transcription"":""apart of teeth helps to pass""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","126","781038","0.0-128.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","127","784756","0.0-129.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3715","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","","1280 x 800","50","","","","","","","","","","","",""
"html-keyboard-response","128","785261","0.0-130.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","","","","","null","","","","true","","20","2","","","","","","","",""
"html-keyboard-response","129","786264","0.0-131.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","130","788066","0.0-132.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","131","798548","0.0-133.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","10480.550000036601","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","{""Transcription"":""if one died, we are short of ""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","132","800353","0.0-134.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","133","804340","0.0-135.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3982","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","","1280 x 800","98","","","","","","","","","","","",""
"html-keyboard-response","134","804842","0.0-136.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","","","","","null","","","","true","","21","2","","","","","","","",""
"html-keyboard-response","135","805846","0.0-137.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","136","807648","0.0-138.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","137","814978","0.0-139.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","7328.559999994468","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","{""Transcription"":""the boy was there when you ""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","138","816782","0.0-140.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","139","820956","0.0-141.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","4174","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","","1280 x 800","95","","","","","","","","","","","",""
"html-keyboard-response","140","821459","0.0-142.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm_Babble0_CA02_01.wav","","","","","","null","","","","true","","22","2","","","","","","","",""
"html-keyboard-response","141","822461","0.0-143.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","142","824262","0.0-144.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","143","833542","0.0-145.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","9278.419999987818","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","0","","","","","{""Transcription"":""the soft cushion broke the mans fall""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","144","835345","0.0-146.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","145","838570","0.0-147.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3228","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","146","839072","0.0-148.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","","","","","null","","","","true","","23","2","","","","","","","",""
"html-keyboard-response","147","840074","0.0-149.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","148","841875","0.0-150.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","149","853817","0.0-151.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","11940.834999957588","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","{""Transcription"":""rice is often served in round bowls""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","150","855621","0.0-152.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","151","858915","0.0-153.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3291","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","152","859419","0.0-154.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm_quiet_CA01_05.wav","","","","","","null","","","","true","1","24","2","","","","","","18","NaN","NaN"
"html-keyboard-response","153","860421","0.0-155.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","154","862223","0.0-156.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","155","871779","0.0-157.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","9554.364999989048","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","0","","","","","{""Transcription"":""the girl at the booth sold 60 bars""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","156","873584","0.0-158.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","157","879722","0.0-159.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","6136","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","0","","","","","","1280 x 800","39","","","","","","","","","","","",""
"html-keyboard-response","158","880225","0.0-160.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","","","","","null","","","","true","5","25","2","","","","","","13","NaN","NaN"
"html-keyboard-response","159","881230","0.0-161.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","160","883032","0.0-162.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","161","894563","0.0-163.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","11529.840000031982","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","{""Transcription"":""the juice of lemons make fine punch""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","162","896365","0.0-164.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","163","899636","0.0-165.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3268","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","164","900138","0.0-166.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_nm_quiet_CA01_06.wav","","","","","","null","","","","true","4","26","2","","","","","","15","NaN","NaN"
"html-keyboard-response","165","901140","0.0-167.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","166","902944","0.0-168.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","167","918060","0.0-169.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","15114.599999971688","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","{""Transcription"":""These days a chicken leg is rare dish""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","168","919862","0.0-170.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","169","923700","0.0-171.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3831","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","","1280 x 800","0","","","","","","","","","","","",""
"html-keyboard-response","170","924206","0.0-172.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95-fs_quiet_CA01_04.wav","","","","","","null","","","","true","2","27","2","","","","","","20","NaN","NaN"
"html-keyboard-response","171","925212","0.0-173.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","172","927015","0.0-174.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","173","936813","0.0-175.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","9796.864999982063","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","{""Transcription"":""is easily to tell the depth of oil""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","174","938616","0.0-176.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","175","941890","0.0-177.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3274","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","","1280 x 800","50","","","","","","","","","","","",""
"html-keyboard-response","176","942393","0.0-178.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95_quiet_CA01_03.wav","","","","","","null","","","","true","","28","2","","","","","","","",""
"html-keyboard-response","177","943395","0.0-179.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","178","945196","0.0-180.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","179","953702","0.0-181.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","8504.499999980908","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","{""Transcription"":""help the woman get back to work""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","180","955505","0.0-182.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","181","958943","0.0-183.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3431","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","","1280 x 800","75","","","","","","","","","","","",""
"html-keyboard-response","182","959447","0.0-184.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95_Babble5_CA02_05.wav","","","","","","null","","","","true","3","29","2","","","","","","20","NaN","NaN"
"html-keyboard-response","183","960452","0.0-185.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","184","962256","0.0-186.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","185","968426","0.0-187.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","6169.065000023693","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","0","","","","","{""Transcription"":""NA""}","1280 x 800","","","","","","","","","","","","",""
"html-keyboard-response","186","970228","0.0-188.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","187","973754","0.0-189.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","3518","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","0","","","","","","1280 x 800","100","","","","","","","","","","","",""
"html-keyboard-response","188","974258","0.0-190.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","","","","","null","","","","true","","30","2","","","","","","","",""
"html-keyboard-response","189","975262","0.0-191.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","190","977063","0.0-192.0","Chrome","90.0","macOS","10.14.6","1280 x 800","5e5b4aa0c33f5334e4840ac8","23","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
