"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"html-keyboard-response","202","918645","0.0-204.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","203","936681","0.0-205.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","18035.09999999404","","./audio/sim_sm_Pink0_CA02_09.wav","","1","","","","","{""Transcription"":""The salt baby threw the clock on the seat""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","204","938488","0.0-206.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","205","945060","0.0-207.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","6571","","./audio/sim_sm_Pink0_CA02_09.wav","","0","","","","","","1536 x 864","100","","","","","","","","","","","",""
"html-keyboard-response","206","945573","0.0-208.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_sm_Pink0_CA02_09.wav","","","","","","null","","","","true","","33","2","","","","","","","",""
"html-keyboard-response","207","946575","0.0-209.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","208","948383","0.0-210.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","209","961462","0.0-211.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","13077.899999976158","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","{""Transcription"":""Read verse out loud for pleasure""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","210","963263","0.0-212.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","211","968761","0.0-213.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","5491","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","","1536 x 864","75","","","","","","","","","","","",""
"html-keyboard-response","212","969264","0.0-214.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","","","","","null","","","","true","5","34","2","","","","","","28","NaN","NaN"
"html-keyboard-response","213","970276","0.0-215.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","214","972082","0.0-216.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","215","980552","0.0-217.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","8469","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","{""Transcription"":""It's easy to tell the depth of a well""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","216","982364","0.0-218.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","217","987276","0.0-219.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","4909","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","","1536 x 864","0","","","","","","","","","","","",""
"html-keyboard-response","218","987784","0.0-220.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_N95_quiet_CA01_03.wav","","","","","","null","","","","true","","35","2","","","","","","","",""
"html-keyboard-response","219","988788","0.0-221.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","220","990594","0.0-222.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","221","999484","0.0-223.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","8887.800000011921","","./audio/sim_sm_Babble5_CA02_03.wav","","0","","","","","{""Transcription"":""The source of the huge river is the clear spring.""}","1536 x 864","","","","","","","","","","","","",""
"html-keyboard-response","222","1001294","0.0-224.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","223","1005592","0.0-225.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","4288","","./audio/sim_sm_Babble5_CA02_03.wav","","0","","","","","","1536 x 864","6","","","","","","","","","","","",""
"html-keyboard-response","224","1006096","0.0-226.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","null","","./audio/sim_sm_Babble5_CA02_03.wav","","","","","","null","","","","true","","36","2","","","","","","","",""
"fullscreen","225","1007102","0.0-227.0","Chrome","91.0","Windows","10","1536 x 864","60b675f26a586f22d6c47e29","27","no","yes","","","","","","","true","","","","","","","","","","","","","","","","",""
