"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"html-keyboard-response","102","709262","0.0-104.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","103","714798","0.0-105.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","5528","","./audio/sim_nm_Babble5_CA02_07.wav","","0","","","","","","1366 x 768","50","","","","","","","","","","","",""
"html-keyboard-response","104","715322","0.0-106.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_nm_Babble5_CA02_07.wav","","","","","","null","","","","true","","16","2","","","","","","","",""
"html-keyboard-response","105","716328","0.0-107.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","106","718142","0.0-108.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","107","728457","0.0-109.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","10311.40000000596","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","{""Transcription"":""slam in the tent""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","108","730272","0.0-110.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","109","736505","0.0-111.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","6232","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","","1366 x 768","50","","","","","","","","","","","",""
"html-keyboard-response","110","737032","0.0-112.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","","","","","null","","","","true","3","17","2","","","","","","","",""
"html-keyboard-response","111","738052","0.0-113.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","112","739872","0.0-114.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","113","760171","0.0-115.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","20300.09999999404","","./audio/sim_sm_Pink5_CA03_05.wav","","0","","","","","{""Transcription"":""the beauty of the ... stunned the young boy""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","114","761983","0.0-116.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","115","766852","0.0-117.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","4869","","./audio/sim_sm_Pink5_CA03_05.wav","","0","","","","","","1366 x 768","50","","","","","","","","","","","",""
"html-keyboard-response","116","767358","0.0-118.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_sm_Pink5_CA03_05.wav","","","","","","null","","","","true","","18","2","","","","","","","",""
"html-keyboard-response","117","768378","0.0-119.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","118","770188","0.0-120.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","119","783266","0.0-121.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","13074.90000000596","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","{""Transcription"":""read words out loud for pleasure""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","120","785078","0.0-122.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","121","788799","0.0-123.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","3709","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","","1366 x 768","50","","","","","","","","","","","",""
"html-keyboard-response","122","789308","0.0-124.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","","","","","null","","","","true","1","19","2","","","","","","7","NaN","NaN"
"html-keyboard-response","123","790318","0.0-125.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","124","792138","0.0-126.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","125","807977","0.0-127.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","15833.799999982119","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","1","","","","","{""Transcription"":""N/A""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","126","809800","0.0-128.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","127","965333","0.0-129.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","153349","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","","1366 x 768","84","","","","","","","","","","","",""
"html-keyboard-response","128","965840","0.0-130.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","","","","","null","","","","true","","20","2","","","","","","","",""
"html-keyboard-response","129","966846","0.0-131.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","130","968656","0.0-132.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","131","982576","0.0-133.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","13917.09999999404","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","0","","","","","{""Transcription"":""salmon""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","132","984389","0.0-134.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","133","992378","0.0-135.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","7981","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","0","","","","","","1366 x 768","96","","","","","","","","","","","",""
"html-keyboard-response","134","992893","0.0-136.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","","","","","null","","","","true","","21","2","","","","","","","",""
"html-keyboard-response","135","993903","0.0-137.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","136","995708","0.0-138.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","137","1010787","0.0-139.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","15072.90000000596","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","0","","","","","{""Transcription"":""the girl with the boot""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","138","1012603","0.0-140.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","139","1137587","0.0-141.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","123360","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","0","","","","","","1366 x 768","61","","","","","","","","","","","",""
"html-keyboard-response","140","1138097","0.0-142.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","","","","","null","","","","true","","22","2","","","","","","","",""
"html-keyboard-response","141","1139103","0.0-143.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","142","1140911","0.0-144.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","143","1152887","0.0-145.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","11972.5","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","0","","","","","{""Transcription"":""N/A""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","144","1154706","0.0-146.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","145","1162171","0.0-147.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","7451","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","0","","","","","","1366 x 768","96","","","","","","","","","","","",""
"html-keyboard-response","146","1162686","0.0-148.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","","","","","null","","","","true","","23","2","","","","","","","",""
"html-keyboard-response","147","1163711","0.0-149.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","148","1165521","0.0-150.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","149","1185798","0.0-151.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","20273.59999999404","","./audio/sim_nm_Babble0_CA02_01.wav","","1","","","","","{""Transcription"":""The boy was there""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","150","1187611","0.0-152.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","151","1200545","0.0-153.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","12931","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","","1366 x 768","42","","","","","","","","","","","",""
"html-keyboard-response","152","1201066","0.0-154.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_nm_Babble0_CA02_01.wav","","","","","","null","","","","true","5","24","2","","","","","","19","NaN","NaN"
"html-keyboard-response","153","1202081","0.0-155.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","154","1203892","0.0-156.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","155","1228529","0.0-157.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","24632.40000000596","","./audio/sim_N95-fs_Pink5_CA03_08.wav","","0","","","","","{""Transcription"":""the coke beard""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","156","1230351","0.0-158.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","157","1300292","0.0-159.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","69189","","./audio/sim_N95-fs_Pink5_CA03_08.wav","","0","","","","","","1366 x 768","98","","","","","","","","","","","",""
"html-keyboard-response","158","1300797","0.0-160.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_N95-fs_Pink5_CA03_08.wav","","","","","","null","","","","true","","25","2","","","","","","","",""
"html-keyboard-response","159","1301817","0.0-161.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","160","1303622","0.0-162.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","161","1326478","0.0-163.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","22856.09999999404","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","{""Transcription"":""you could tell the depth of the well""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","162","1328290","0.0-164.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","163","1338184","0.0-165.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","9891","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","","1366 x 768","11","","","","","","","","","","","",""
"html-keyboard-response","164","1338694","0.0-166.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_N95_quiet_CA01_03.wav","","","","","","null","","","","true","2","26","2","","","","","","25","NaN","NaN"
"html-keyboard-response","165","1339704","0.0-167.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","166","1341515","0.0-168.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","167","1368534","0.0-169.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","27015","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","{""Transcription"":""these days a ... light is rare deal""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","168","1370340","0.0-170.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","169","1377693","0.0-171.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","7349","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","","1366 x 768","42","","","","","","","","","","","",""
"html-keyboard-response","170","1378220","0.0-172.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_N95-fs_quiet_CA01_04.wav","","","","","","null","","","","true","","27","2","","","","","","","",""
"html-keyboard-response","171","1379230","0.0-173.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","172","1381040","0.0-174.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","173","1401376","0.0-175.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","20329.69999998808","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","{""Transcription"":""the juice in lemons make punch""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","174","1403188","0.0-176.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","175","1411257","0.0-177.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","8059","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","","1366 x 768","32","","","","","","","","","","","",""
"html-keyboard-response","176","1411783","0.0-178.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_nm_quiet_CA01_06.wav","","","","","","null","","","","true","","28","2","","","","","","","",""
"html-keyboard-response","177","1412803","0.0-179.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","178","1414613","0.0-180.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","179","1431193","0.0-181.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","16574.600000023842","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","{""Transcription"":""two blue ... slam in the tent""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","180","1433004","0.0-182.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","181","1439388","0.0-183.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","6381","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","","1366 x 768","50","","","","","","","","","","","",""
"html-keyboard-response","182","1439913","0.0-184.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","","","","","null","","","","true","3","29","2","","","","","","12","NaN","NaN"
"html-keyboard-response","183","1440934","0.0-185.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","184","1442754","0.0-186.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","185","1453386","0.0-187.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","10627.800000011921","","./audio/sim_N95_Babble0_CA01_09.wav","","0","","","","","{""Transcription"":""N/A""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","186","1455204","0.0-188.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","187","1459056","0.0-189.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","3840","","./audio/sim_N95_Babble0_CA01_09.wav","","0","","","","","","1366 x 768","50","","","","","","","","","","","",""
"html-keyboard-response","188","1459574","0.0-190.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_N95_Babble0_CA01_09.wav","","","","","","null","","","","true","","30","2","","","","","","","",""
"html-keyboard-response","189","1460584","0.0-191.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","190","1462399","0.0-192.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","191","1789956","0.0-193.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","327554.3000000119","","./audio/sim_sm_quiet_CA01_01.wav","","1","","","","","{""Transcription"":""canoo slid on the smooth plague""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","192","1791774","0.0-194.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","193","1800241","0.0-195.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","8459","","./audio/sim_sm_quiet_CA01_01.wav","","0","","","","","","1366 x 768","61","","","","","","","","","","","",""
"html-keyboard-response","194","1800754","0.0-196.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_sm_quiet_CA01_01.wav","","","","","","null","","","","true","6","31","2","","","","","","24","NaN","NaN"
"html-keyboard-response","195","1801764","0.0-197.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","196","1803574","0.0-198.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","197","1812785","0.0-199.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","9207.5","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","{""Transcription"":""N/A""}","1366 x 768","","","","","","","","","","","","",""
"html-keyboard-response","198","1814594","0.0-200.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","199","1818387","0.0-201.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","3789","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","","1366 x 768","67","","","","","","","","","","","",""
"html-keyboard-response","200","1818903","0.0-202.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","./audio/sim_sm_Babble0_CA01_07.wav","","","","","","null","","","","true","","32","2","","","","","","","",""
"html-keyboard-response","201","1819912","0.0-203.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","202","1821735","0.0-204.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","203","1830147","0.0-205.0","Chrome","91.0","Windows","10","1366 x 768","6005fb2ba814f058c85de83f","19","no","no","8408.40000000596","","./audio/sim_sm_Pink0_CA02_09.wav","","0","","","","","{""Transcription"":""N/A""}","1366 x 768","","","","","","","","","","","","",""
