"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","Quality","window_resolution","Loudness","all","reliability","order","version","project","deviceID","audioID","sentenceID","reliability_distance","Quality_diff","Loudness_diff"
"html-keyboard-response","64","311405","0.0-66.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","65","314657","0.0-67.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3251","","audio/KAmp_Boomvox_GBF_4.wav","","0","","","","","16","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","66","316461","0.0-68.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","67","318798","0.0-69.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","2334","","audio/KAmp_Boomvox_GBF_4.wav","","0","","","","","","1440 x 900","59","","","","","","","","","","",""
"html-keyboard-response","68","319302","0.0-70.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","audio/KAmp_Boomvox_GBF_4.wav","","","","","","null","16","","59","true","","10","2","","","","","","",""
"html-keyboard-response","69","320315","0.0-71.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","Next clip (of 70 in total)","","","","","","null","","","","","","","","","","","","","",""
"html-keyboard-response","70","322116","0.0-72.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the QUALITY of the speech audio.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","71","325551","0.0-73.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3431","","audio/KAmp_Minibuddy_GBF_1.wav","","0","","","","","13","1440 x 900","","","","","","","","","","","",""
"html-keyboard-response","72","327354","0.0-74.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the LOUDNESS of the speech.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","",""
"audio-slider-response","73","330589","0.0-75.0","Chrome","87.0","macOS","11.0.1","1440 x 900","601785dd817de29d1f1cf000","30","No","Yes","3233","","audio/KAmp_Minibuddy_GBF_1.wav","","0","","","","","","1440 x 900","42","","","","","","","","","","",""
