"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"html-keyboard-response","96","480523","0.0-98.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","97","484115","0.0-99.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3589","","./audio/sim_sm_Pink0_CA02_09.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","98","484621","0.0-100.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_sm_Pink0_CA02_09.wav","","","","","","null","","","","true","2","15","2","","","","","","","",""
"html-keyboard-response","99","485623","0.0-101.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","100","487426","0.0-102.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","101","496582","0.0-103.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","9153.5","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","{""Transcription"":""These days a chicken leg is a rare dish.""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","102","498386","0.0-104.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","103","501825","0.0-105.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3429","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","104","502331","0.0-106.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_N95-fs_quiet_CA01_04.wav","","","","","","null","","","","true","3","16","2","","","","","","7","NaN","NaN"
"html-keyboard-response","105","503333","0.0-107.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","106","505138","0.0-108.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","107","524739","0.0-109.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","19597.39999999106","","./audio/sim_N95_Babble5_CA02_05.wav","","2","","","","","{""Transcription"":""Help hooverman get back to work""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","108","526546","0.0-110.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","109","531222","0.0-111.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","4672","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","","1440 x 900","36","","","","","","","","","","","",""
"html-keyboard-response","110","531730","0.0-112.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_N95_Babble5_CA02_05.wav","","","","","","null","","","","true","","17","2","","","","","","","",""
"html-keyboard-response","111","532733","0.0-113.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","112","534536","0.0-114.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","113","550636","0.0-115.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","16098.09999999404","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","2","","","","","{""Transcription"":""Bees burst out loud for pleasure""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","114","552441","0.0-116.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","115","555220","0.0-117.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","2773","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","","1440 x 900","23","","","","","","","","","","","",""
"html-keyboard-response","116","555723","0.0-118.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","","","","","null","","","","true","4","18","2","","","","","","10","NaN","NaN"
"html-keyboard-response","117","556728","0.0-119.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","118","558533","0.0-120.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","119","572455","0.0-121.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","13919.60000000894","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","1","","","","","{""Transcription"":""Soft cushion broke the man's fall""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","120","574262","0.0-122.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","121","577843","0.0-123.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3579","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","122","578349","0.0-124.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm-fs_Babble5_CA02_08.wav","","","","","","null","","","","true","","19","2","","","","","","","",""
"html-keyboard-response","123","579352","0.0-125.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","124","581155","0.0-126.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","125","589534","0.0-127.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","8376.70000000298","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","{""Transcription"":""Rice is often served in round bowls""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","126","591336","0.0-128.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","127","594762","0.0-129.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3424","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","128","595267","0.0-130.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm_quiet_CA01_05.wav","","","","","","null","","","","true","","20","2","","","","","","","",""
"html-keyboard-response","129","596270","0.0-131.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","130","598076","0.0-132.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","131","603904","0.0-133.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","5826.399999991059","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","{""Transcription"":""N/A""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","132","605709","0.0-134.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","133","611126","0.0-135.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","5413","","./audio/sim_sm_Babble0_CA01_07.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","134","611631","0.0-136.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_sm_Babble0_CA01_07.wav","","","","","","null","","","","true","","21","2","","","","","","","",""
"html-keyboard-response","135","612637","0.0-137.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","136","614440","0.0-138.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","137","623367","0.0-139.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","8924.300000011921","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","{""Transcription"":""Two blue fish swam in the tank""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","138","625170","0.0-140.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","139","628740","0.0-141.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3563","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","","1440 x 900","22","","","","","","","","","","","",""
"html-keyboard-response","140","629243","0.0-142.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","","","","","null","","","","true","6","22","2","","","","","","11","NaN","NaN"
"html-keyboard-response","141","630249","0.0-143.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","142","632057","0.0-144.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","143","651368","0.0-145.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","19309.10000000894","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","3","","","","","{""Transcription"":""The swan died""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","144","653172","0.0-146.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","145","656411","0.0-147.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3237","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","0","","","","","","1440 x 900","75","","","","","","","","","","","",""
"html-keyboard-response","146","656916","0.0-148.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm-fs_Pink0_CA03_04.wav","","","","","","null","","","","true","1","23","2","","","","","","13","NaN","NaN"
"html-keyboard-response","147","657918","0.0-149.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","148","659725","0.0-150.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","149","672852","0.0-151.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","13125.39999999106","","./audio/sim_N95_Pink0_CA03_01.wav","","1","","","","","{""Transcription"":""The small truck found a hole in the trunk""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","150","674655","0.0-152.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","151","678290","0.0-153.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3632","","./audio/sim_N95_Pink0_CA03_01.wav","","0","","","","","","1440 x 900","74","","","","","","","","","","","",""
"html-keyboard-response","152","678793","0.0-154.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_N95_Pink0_CA03_01.wav","","","","","","null","","","","true","","24","2","","","","","","","",""
"html-keyboard-response","153","679796","0.0-155.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","154","681599","0.0-156.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","155","687274","0.0-157.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","5673.4000000059605","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","{""Transcription"":""N/A""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","156","689077","0.0-158.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","157","691776","0.0-159.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","2693","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","158","692279","0.0-160.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm_Babble0_CA02_01.wav","","","","","","null","","","","true","","25","2","","","","","","","",""
"html-keyboard-response","159","693282","0.0-161.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","160","695086","0.0-162.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","161","711969","0.0-163.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","16880.60000000894","","./audio/sim_nm_Pink5_CA03_09.wav","","1","","","","","{""Transcription"":""It snowed rained and hailed the same morning""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","162","713772","0.0-164.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","163","717229","0.0-165.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3451","","./audio/sim_nm_Pink5_CA03_09.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","164","717732","0.0-166.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm_Pink5_CA03_09.wav","","","","","","null","","","","true","","26","2","","","","","","","",""
"html-keyboard-response","165","718735","0.0-167.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","166","720540","0.0-168.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","167","737522","0.0-169.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","16979.10000000894","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","1","","","","","{""Transcription"":""The whole school on an event hook""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","168","739327","0.0-170.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","169","742944","0.0-171.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3616","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","0","","","","","","1440 x 900","80","","","","","","","","","","","",""
"html-keyboard-response","170","743450","0.0-172.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_N95-fs_Pink0_CA03_02.wav","","","","","","null","","","","true","5","27","2","","","","","","20","NaN","NaN"
"html-keyboard-response","171","744455","0.0-173.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","172","746260","0.0-174.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","173","762373","0.0-175.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","16110.90000000596","","./audio/sim_sm_Babble5_CA02_03.wav","","1","","","","","{""Transcription"":""The source of the huge river is the clearest moon""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","174","764176","0.0-176.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","175","773957","0.0-177.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","9776","","./audio/sim_sm_Babble5_CA02_03.wav","","0","","","","","","1440 x 900","7","","","","","","","","","","","",""
"html-keyboard-response","176","774464","0.0-178.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_sm_Babble5_CA02_03.wav","","","","","","null","","","","true","","28","2","","","","","","","",""
"html-keyboard-response","177","775466","0.0-179.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","178","777271","0.0-180.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","179","791065","0.0-181.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","13791.79999999702","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","1","","","","","{""Transcription"":""The girl at the booth saw six stars""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","180","792869","0.0-182.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","181","796611","0.0-183.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","3739","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","0","","","","","","1440 x 900","32","","","","","","","","","","","",""
"html-keyboard-response","182","797115","0.0-184.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_sm-fs_Pink0_CA02_10.wav","","","","","","null","","","","true","","29","2","","","","","","","",""
"html-keyboard-response","183","798117","0.0-185.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","184","799920","0.0-186.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","185","821865","0.0-187.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","21942.59999999404","","./audio/sim_nm_Pink0_CA03_03.wav","","2","","","","","{""Transcription"":""Best depends and so does bunch of others""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","186","823670","0.0-188.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","187","836410","0.0-189.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","12736","","./audio/sim_nm_Pink0_CA03_03.wav","","0","","","","","","1440 x 900","81","","","","","","","","","","","",""
"html-keyboard-response","188","836917","0.0-190.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","./audio/sim_nm_Pink0_CA03_03.wav","","","","","","null","","","","true","","30","2","","","","","","","",""
"html-keyboard-response","189","837920","0.0-191.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","190","839723","0.0-192.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","191","853075","0.0-193.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","13349.79999999702","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","1","","","","","{""Transcription"":""A pot of tea help the passengers""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","192","854880","0.0-194.0","Chrome","91.0","macOS","10.15.7","1440 x 900","60b7a3fa4922f4f386f29045","20","No","Yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
