"trial_type","trial_index","time_elapsed","internal_node_id","browser_name","browser_version","os_name","os_version","screen_resolution","participant","age","disorder","language","rt","url","stimulus","button_pressed","replay","soundcheck","success","view_history","key_press","response","window_resolution","Effort","all","reliability","order","version","project","deviceID","audioID","sentenceID","Transcription","reliability_distance","Transcription_diff","Effort_diff"
"pavlovia","0","30","0.0-0.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","20917","0.0-1.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","20561.774999834597","consent_2020-05-12.html","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","30883","0.0-2.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","9961.82500012219","","<h2>Welcome to the perception experiment. </h2> <p>In this experiment, you will be asked to listen to audio recordings of speech samples. You will be asked to type what you heard the person say and rate how much effort it took to understand the speech. <br> While you do have the option to replay the utterance, please do not press replay unless there was some reason you could not hear the utterance (for example, if there was an unexpected loud noise outside). <br> Once the experiment has started, you will be asked not to further adjust your volume or your screen until it has finished.</p>","0","","","","","","","","","","","","","","","","","","","",""
"survey-text","3","40091","0.0-3.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","9199.659999925643","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","41565","0.0-4.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","1471.7350001446903",""," <p>Thanks! Now let's check if the sound works properly and is set at a comfortable volume.</p>","0","","","","","","","","","","","","","","","","","","","",""
"audio-button-response","5","51861","0.0-5.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","10285.339999943972","","audio/attention/check1_70.wav","0","1","","","","","","","","","","","","","","","","","","",""
"html-button-response","6","54421","0.0-6.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","2558.339999988675","","<p>Please select the sentence you just heard:</p><p></p>","3","","true","","","","","","","","","","","","","","","","","",""
"fullscreen","7","56704","0.0-9.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","","","","","","","true","","","","","","","","","","","","","","","","",""
"instructions","8","70124","0.0-10.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","13417.685000225902","","","","","","","[{""page_index"":0,""viewing_time"":8346.255000215024},{""page_index"":1,""viewing_time"":2646.0400000214577},{""page_index"":2,""viewing_time"":2424.1450000554323}]","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","71127","0.0-11.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","10","72929","0.0-12.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","11","81566","0.0-13.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","8632.125000003725","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","{""Transcription"":""a pot of tea helps to pass the time""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","12","83370","0.0-14.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","13","89891","0.0-15.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","6519","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","0","","","","","","1440 x 900","49","","","","","","","","","","","",""
"html-keyboard-response","14","90394","0.0-16.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_N95-fs_Babble5_CA02_06.wav","","","","","","null","","","","true","6","1","2","","","","","","","",""
"html-keyboard-response","15","91398","0.0-17.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","16","93204","0.0-18.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","17","102752","0.0-19.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","9558.05499991402","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","{""Transcription"":""rice is often served in round bowls""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","18","104553","0.0-20.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","19","108125","0.0-21.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","3570","","./audio/sim_nm_quiet_CA01_05.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","20","108629","0.0-22.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm_quiet_CA01_05.wav","","","","","","null","","","","true","4","2","2","","","","","","","",""
"html-keyboard-response","21","109633","0.0-23.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","22","111433","0.0-24.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","23","120510","0.0-25.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","9080.850000027567","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","{""Transcription"":""these days a chicken leg is a rare dish""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","24","122314","0.0-26.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","25","126069","0.0-27.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","3756","","./audio/sim_N95-fs_quiet_CA01_04.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","26","126572","0.0-28.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_N95-fs_quiet_CA01_04.wav","","","","","","null","","","","true","","3","2","","","","","","","",""
"html-keyboard-response","27","127574","0.0-29.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","28","129379","0.0-30.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","29","149731","0.0-31.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","20352.900000289083","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","{""Transcription"":""eating outside is a pleasure""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","30","151537","0.0-32.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","31","156498","0.0-33.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","4957","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","32","157005","0.0-34.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm-fs_Pink5_CA03_10.wav","","","","","","null","","","","true","","4","2","","","","","","","",""
"html-keyboard-response","33","158009","0.0-35.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","34","159814","0.0-36.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","35","173226","0.0-37.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","13410.099999979138","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","{""Transcription"":""a large size stops the self""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","36","175031","0.0-38.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","37","180602","0.0-39.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","5573","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","38","181111","0.0-40.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_N95-fs_Babble0_CA01_10.wav","","","","","","null","","","","true","","5","2","","","","","","","",""
"html-keyboard-response","39","182113","0.0-41.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","40","183916","0.0-42.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","41","194248","0.0-43.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","10330.480000004172","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","{""Transcription"":""it's easy to tell the death of a whale""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","42","196053","0.0-44.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","43","202483","0.0-45.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","6426","","./audio/sim_N95_quiet_CA01_03.wav","","0","","","","","","1440 x 900","33","","","","","","","","","","","",""
"html-keyboard-response","44","202986","0.0-46.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_N95_quiet_CA01_03.wav","","","","","","null","","","","true","","6","2","","","","","","","",""
"html-keyboard-response","45","203991","0.0-47.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","46","205795","0.0-48.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","47","212648","0.0-49.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","6851.015000138432","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","{""Transcription"":""get back to work""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","48","214452","0.0-50.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","49","218953","0.0-51.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","4499","","./audio/sim_N95_Babble5_CA02_05.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","50","219456","0.0-52.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_N95_Babble5_CA02_05.wav","","","","","","null","","","","true","3","7","2","","","","","","","",""
"html-keyboard-response","51","220461","0.0-53.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","52","222264","0.0-54.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","53","237203","0.0-55.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","14936.884999740869","","./audio/sim_N95_Pink0_CA03_01.wav","","0","","","","","{""Transcription"":""a small dog got stuck in the exhaust""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","54","239006","0.0-56.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","55","243502","0.0-57.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","4493","","./audio/sim_N95_Pink0_CA03_01.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","56","244007","0.0-58.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_N95_Pink0_CA03_01.wav","","","","","","null","","","","true","","8","2","","","","","","","",""
"html-keyboard-response","57","245013","0.0-59.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","58","246817","0.0-60.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","59","271553","0.0-61.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","24733.69499994442","","./audio/sim_nm_Pink0_CA03_03.wav","","0","","","","","{""Transcription"":""grab the pants and sew a button on""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","60","273360","0.0-62.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","61","278699","0.0-63.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","5335","","./audio/sim_nm_Pink0_CA03_03.wav","","0","","","","","","1440 x 900","90","","","","","","","","","","","",""
"html-keyboard-response","62","279206","0.0-64.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm_Pink0_CA03_03.wav","","","","","","null","","","","true","","9","2","","","","","","","",""
"html-keyboard-response","63","280210","0.0-65.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","64","282013","0.0-66.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","65","293581","0.0-67.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","11565.644999966025","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","0","","","","","{""Transcription"":""a rock is used to catch new salmon""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","66","295384","0.0-68.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","67","300059","0.0-69.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","4673","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","0","","","","","","1440 x 900","92","","","","","","","","","","","",""
"html-keyboard-response","68","300563","0.0-70.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm-fs_Babble0_CA02_02.wav","","","","","","null","","","","true","","10","2","","","","","","","",""
"html-keyboard-response","69","301568","0.0-71.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","70","303372","0.0-72.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","71","312328","0.0-73.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","8953.860000241548","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","{""Transcription"":""the coil is new""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","72","314132","0.0-74.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","73","320092","0.0-75.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","5962","","./audio/sim_nm_Babble0_CA02_01.wav","","0","","","","","","1440 x 900","91","","","","","","","","","","","",""
"html-keyboard-response","74","320596","0.0-76.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm_Babble0_CA02_01.wav","","","","","","null","","","","true","","11","2","","","","","","","",""
"html-keyboard-response","75","321601","0.0-77.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","76","323406","0.0-78.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","77","333410","0.0-79.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","10002.495000138879","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","{""Transcription"":""little blue fish swam in the tank""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","78","335212","0.0-80.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","79","339788","0.0-81.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","4574","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","0","","","","","","1440 x 900","63","","","","","","","","","","","",""
"html-keyboard-response","80","340292","0.0-82.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_sm-fs_Pink5_CA03_06.wav","","","","","","null","","","","true","","12","2","","","","","","","",""
"html-keyboard-response","81","341295","0.0-83.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","82","343102","0.0-84.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","83","350324","0.0-85.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","7220.900000073016","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","{""Transcription"":""the juice of lemons makes fine punch""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","84","352129","0.0-86.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","85","355417","0.0-87.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","3286","","./audio/sim_nm_quiet_CA01_06.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","86","355920","0.0-88.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_nm_quiet_CA01_06.wav","","","","","","null","","","","true","","13","2","","","","","","","",""
"html-keyboard-response","87","356924","0.0-89.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","88","358726","0.0-90.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","89","377686","0.0-91.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","18958.319999743253","","./audio/sim_sm-fs_Babble0_CA01_08.wav","","0","","","","","{""Transcription"":""the hardest snack is popcorn in movies""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","90","379488","0.0-92.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","91","384585","0.0-93.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","5097","","./audio/sim_sm-fs_Babble0_CA01_08.wav","","0","","","","","","1440 x 900","100","","","","","","","","","","","",""
"html-keyboard-response","92","385091","0.0-94.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_sm-fs_Babble0_CA01_08.wav","","","","","","null","","","","true","5","14","2","","","","","","","",""
"html-keyboard-response","93","386097","0.0-95.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
"html-keyboard-response","94","387903","0.0-96.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>what the speaker is saying and type exactly what you hear.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-text-response","95","394297","0.0-97.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","6392.794999759644","","./audio/sim_sm_quiet_CA01_01.wav","","0","","","","","{""Transcription"":""the birch canoe slid on the smooth planks""}","1440 x 900","","","","","","","","","","","","",""
"html-keyboard-response","96","396099","0.0-98.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","<h2> </h2><p><font size=""6"">Please focus on <b></p><p>the effort required to understand what the speaker is saying.</p><p></b> </font></p>","","","","","","null","","","","","","","","","","","","","","",""
"audio-slider-response","97","399225","0.0-99.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","3129","","./audio/sim_sm_quiet_CA01_01.wav","","0","","","","","","1440 x 900","0","","","","","","","","","","","",""
"html-keyboard-response","98","399729","0.0-100.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","./audio/sim_sm_quiet_CA01_01.wav","","","","","","null","","","","true","","15","2","","","","","","","",""
"html-keyboard-response","99","400734","0.0-101.0","Chrome","90.0","macOS","10.15.5","1440 x 900","5968fc630e679d0001fabf37","22","no","yes","null","","Next clip (of 36 in total)","","","","","","null","","","","","","","","","","","","","","",""
